video_id,start_ms,end_ms,center_ms,guard_height
testvideo,152520,152770,152645,-0.08870439018521988
testvideo,152560,152810,152685,-0.08595712855458257
testvideo,152600,152850,152725,-0.08375497162342069
testvideo,152640,152890,152765,-0.08010848611593244
testvideo,152680,152930,152805,-0.07455682328769138
testvideo,152720,152970,152845,-0.07129508682659692
testvideo,152760,153010,152885,-0.06447429582476613
testvideo,152800,153050,152925,-0.058434501290321336
testvideo,152840,153090,152965,-0.05398962274193762
testvideo,152880,153130,153005,-0.04700244750295367
testvideo,152920,153170,153045,-0.04215234518051146
testvideo,152960,153210,153085,-0.039903006383350904
testvideo,153000,153250,153125,-0.04371023923158645
testvideo,153040,153290,153165,-0.04398055374622345
testvideo,153080,153330,153205,-0.0404321551322937
testvideo,153120,153370,153245,-0.032855374472481866
testvideo,153160,153410,153285,-0.026294161166463582
testvideo,153200,153450,153325,-0.02225803770124912
testvideo,153240,153490,153365,-0.02055920101702213
testvideo,153280,153530,153405,-0.017241480095045895
testvideo,153320,153570,153445,-0.027154213615826196
testvideo,153360,153610,153485,-0.03744002963815417
testvideo,153400,153650,153525,-0.04139237478375435
testvideo,153440,153690,153565,-0.044148601591587074
testvideo,153480,153730,153605,-0.04297762683459692
testvideo,153520,153770,153645,-0.04056443912642344
testvideo,153560,153810,153685,-0.038425492388861525
testvideo,153600,153850,153725,-0.03952139988541603
testvideo,153640,153890,153765,-0.04275348037481308
testvideo,153680,153930,153805,-0.04561419785022736
testvideo,153720,153970,153845,-0.05114502566201347
testvideo,153760,154010,153885,-0.055233776569366455
testvideo,153800,154050,153925,-0.058045167475938804
testvideo,153840,154090,153965,-0.05653775483369829
testvideo,153880,154130,154005,-0.05533955991268159
testvideo,153920,154170,154045,-0.05241207991327559
testvideo,153960,154210,154085,-0.047780935253415806
testvideo,154000,154250,154125,-0.04337818707738605
testvideo,154040,154290,154165,-0.039688784629106535
testvideo,154080,154330,154205,-0.038770269602537155
testvideo,154120,154370,154245,-0.04243643156119755
testvideo,154160,154410,154285,-0.04887614079884119
testvideo,154200,154450,154325,-0.05532434795583997
testvideo,154240,154490,154365,-0.06249145045876503
testvideo,154280,154530,154405,-0.06726635433733463
testvideo,154320,154570,154445,-0.07594537096364158
testvideo,154360,154610,154485,-0.07902617539678301
testvideo,154400,154650,154525,-0.08085136541298457
testvideo,154440,154690,154565,-0.08468602597713469
testvideo,154480,154730,154605,-0.08666044659912585
testvideo,154520,154770,154645,-0.08849483542144299
testvideo,154560,154810,154685,-0.09027074916022162
testvideo,154600,154850,154725,-0.09005799038069588
testvideo,154640,154890,154765,-0.09132211282849312
testvideo,154680,154930,154805,-0.091762974858284
testvideo,154720,154970,154845,-0.09301189333200455
testvideo,154760,155010,154885,-0.09583112597465515
testvideo,154800,155050,154925,-0.0982394026858466
testvideo,154840,155090,154965,-0.09773507714271545
testvideo,154880,155130,155005,-0.09625595062971115
testvideo,154920,155170,155045,-0.093764565885067
testvideo,154960,155210,155085,-0.08914448533739362
testvideo,155000,155250,155125,-0.08449813723564148
testvideo,155040,155290,155165,-0.07969169318675995
testvideo,155080,155330,155205,-0.07571893185377122
testvideo,155120,155370,155245,-0.07210161164402962
testvideo,155160,155410,155285,-0.06838087524686541
testvideo,155200,155450,155325,-0.06742748618125916
testvideo,155240,155490,155365,-0.06670076080730983
testvideo,155280,155530,155405,-0.0655796229839325
testvideo,155320,155570,155445,-0.06426035612821579
testvideo,155360,155610,155485,-0.06399603826659066
testvideo,155400,155650,155525,-0.0645071864128113
testvideo,155440,155690,155565,-0.06557335172380721
testvideo,155480,155730,155605,-0.06858356297016145
testvideo,155520,155770,155645,-0.06678139045834541
testvideo,155560,155810,155685,-0.05970441550016404
testvideo,155600,155850,155725,-0.04373662599495477
testvideo,155640,155890,155765,-0.02849191427230834
testvideo,155680,155930,155805,-0.004500232636928551
testvideo,155720,155970,155845,0.007351391017436988
testvideo,155760,156010,155885,0.019517596811056134
testvideo,155800,156050,155925,0.031444404806409545
testvideo,155840,156090,155965,0.019524951066289604
testvideo,155880,156130,156005,-0.008117232471704483
testvideo,155920,156170,156045,-0.025722673162817945
testvideo,155960,156210,156085,-0.041470073163509355
testvideo,156000,156250,156125,-0.06572155441556657
testvideo,156040,156290,156165,-0.08015349933079309
testvideo,156080,156330,156205,-0.08772510715893335
testvideo,156120,156370,156245,-0.09083168953657147
testvideo,156160,156410,156285,-0.0929678790271282
testvideo,156200,156450,156325,-0.09294429847172328
testvideo,156240,156490,156365,-0.08831841817923954
testvideo,156280,156530,156405,-0.08100842790944232
testvideo,156320,156570,156445,-0.06479081511497495
testvideo,156360,156610,156485,-0.056527515873312936
testvideo,156400,156650,156525,-0.03820157051086425
testvideo,156440,156690,156565,-0.02928156086376737
testvideo,156480,156730,156605,-0.02623846914087025
testvideo,156520,156770,156645,-0.03020519576966765
testvideo,156560,156810,156685,-0.03610049001872541
testvideo,156600,156850,156725,-0.04269420728087428
testvideo,156640,156890,156765,-0.05374677692140854
testvideo,156680,156930,156805,-0.06011214000838144
testvideo,156720,156970,156845,-0.0672454833984375
testvideo,156760,157010,156885,-0.0723402202129364
testvideo,156800,157050,156925,-0.074665367603302
testvideo,156840,157090,156965,-0.0775336069720132
testvideo,156880,157130,157005,-0.0796932407787868
testvideo,156920,157170,157045,-0.07943150401115417
testvideo,156960,157210,157085,-0.07918008789420128
testvideo,157000,157250,157125,-0.07798334211111069
testvideo,157040,157290,157165,-0.0753674805164337
testvideo,157080,157330,157205,-0.07301078949655802
testvideo,157120,157370,157245,-0.07029391612325395
testvideo,157160,157410,157285,-0.06955638527870177
testvideo,157200,157450,157325,-0.06907066330313683
testvideo,157240,157490,157365,-0.06794562084334237
testvideo,157280,157530,157405,-0.06855301771845136
testvideo,157320,157570,157445,-0.0682218543120793
testvideo,157360,157610,157485,-0.06662547215819359
testvideo,157400,157650,157525,-0.06552096828818321
testvideo,157440,157690,157565,-0.06546061805316379
testvideo,157480,157730,157605,-0.06572527119091577
testvideo,157520,157770,157645,-0.06689093794141496
testvideo,157560,157810,157685,-0.06894199922680853
testvideo,157600,157850,157725,-0.07001578062772748
testvideo,157640,157890,157765,-0.07100266590714453
testvideo,157680,157930,157805,-0.07234506947653632
testvideo,157720,157970,157845,-0.07196536234446933
testvideo,157760,158010,157885,-0.06855128705501554
testvideo,157800,158050,157925,-0.06567972525954244
testvideo,157840,158090,157965,-0.06359521672129628
testvideo,157880,158130,158005,-0.05953156096594673
testvideo,157920,158170,158045,-0.055504558341843716
testvideo,157960,158210,158085,-0.05213955683367592
testvideo,158000,158250,158125,-0.04692079499363899
testvideo,158040,158290,158165,-0.04428935050964357
testvideo,158080,158330,158205,-0.03994019968169076
testvideo,158120,158370,158245,-0.038044757076672146
testvideo,158160,158410,158285,-0.036421575716563646
testvideo,158200,158450,158325,-0.032828059047460584
testvideo,158240,158490,158365,-0.03288101404905321
testvideo,158280,158530,158405,-0.03396005077021465
testvideo,158320,158570,158445,-0.036348451461110834
testvideo,158360,158610,158485,-0.0375071593693325
testvideo,158400,158650,158525,-0.028067059814930007
testvideo,158440,158690,158565,-0.022144421935081534
testvideo,158480,158730,158605,-0.015849986246654024
testvideo,158520,158770,158645,-0.012845976012093736
testvideo,158560,158810,158685,-0.010993480682373094
testvideo,158600,158850,158725,0.0003091320395469284
testvideo,158640,158890,158765,0.0066374950110912045
testvideo,158680,158930,158805,0.009929798543453192
testvideo,158720,158970,158845,0.014410044465746175
testvideo,158760,159010,158885,0.023157106978552673
testvideo,158800,159050,158925,0.02356493473052978
testvideo,158840,159090,158965,0.011144846677780158
testvideo,158880,159130,159005,-0.0033272057771682635
testvideo,158920,159170,159045,-0.025830021926334913
testvideo,158960,159210,159085,-0.044268063136509474
testvideo,159000,159250,159125,-0.06237787434032984
testvideo,159040,159290,159165,-0.07657041773200034
testvideo,159080,159330,159205,-0.08199385926127434
testvideo,159120,159370,159245,-0.07245175753320966
testvideo,159160,159410,159285,-0.0707635794367109
testvideo,159200,159450,159325,-0.06891117351395742
testvideo,159240,159490,159365,-0.05735250003635882
testvideo,159280,159530,159405,-0.03984764590859413
testvideo,159320,159570,159445,-0.01424612743513924
testvideo,159360,159610,159485,-0.0010693562882287083
testvideo,159400,159650,159525,0.01544319731848581
testvideo,159440,159690,159565,0.029044106602668762
testvideo,159480,159730,159605,0.03797795623540878
testvideo,159520,159770,159645,0.032241876636232646
testvideo,159560,159810,159685,0.017900109291076667
testvideo,159600,159850,159725,0.00232715904712677
testvideo,159640,159890,159765,-0.02180839702486993
testvideo,159680,159930,159805,-0.03284343704581261
testvideo,159720,159970,159845,-0.043536096811294556
testvideo,159760,160010,159885,-0.058643609285354614
testvideo,159800,160050,159925,-0.06758144923618863
testvideo,159840,160090,159965,-0.07672322541475296
testvideo,159880,160130,160005,-0.08033639565110207
testvideo,159920,160170,160045,-0.08478900790214539
testvideo,159960,160210,160085,-0.09432978715215411
testvideo,160000,160250,160125,-0.09733533433505467
testvideo,160040,160290,160165,-0.09709199837275914
testvideo,160080,160330,160205,-0.09458227455615997
testvideo,160120,160370,160245,-0.09325739368796349
testvideo,160160,160410,160285,-0.09048481924193245
testvideo,160200,160450,160325,-0.08751885380063738
testvideo,160240,160490,160365,-0.08346347723688395
testvideo,160280,160530,160405,-0.08107227087020874
testvideo,160320,160570,160445,-0.07912679389119148
testvideo,160360,160610,160485,-0.07643755844661168
testvideo,160400,160650,160525,-0.07439256991658892
testvideo,160440,160690,160565,-0.07292975698198591
testvideo,160480,160730,160605,-0.07277075201272964
testvideo,160520,160770,160645,-0.0724984183907509
testvideo,160560,160810,160685,-0.07317612426621574
testvideo,160600,160850,160725,-0.07470456404345378
testvideo,160640,160890,160765,-0.07553259602614815
testvideo,160680,160930,160805,-0.07486249879002574
testvideo,160720,160970,160845,-0.0742260087281466
testvideo,160760,161010,160885,-0.07342978753149514
testvideo,160800,161050,160925,-0.07181393035820556
testvideo,160840,161090,160965,-0.07040375045367653
testvideo,160880,161130,161005,-0.06985536962747577
testvideo,160920,161170,161045,-0.06931997276842597
testvideo,160960,161210,161085,-0.06905777193605903
testvideo,161000,161250,161125,-0.06773966550827028
testvideo,161040,161290,161165,-0.06629274572644916
testvideo,161080,161330,161205,-0.06400581981454577
testvideo,161120,161370,161245,-0.0599926505237818
testvideo,161160,161410,161285,-0.05695778317749502
testvideo,161200,161450,161325,-0.05234362823622569
testvideo,161240,161490,161365,-0.05086138844490052
testvideo,161280,161530,161405,-0.04994491168430874
testvideo,161320,161570,161445,-0.04929654859006405
testvideo,161360,161610,161485,-0.04755334369838238
testvideo,161400,161650,161525,-0.04554996533053262
testvideo,161440,161690,161565,-0.04459725533212934
testvideo,161480,161730,161605,-0.04428632983139582
testvideo,161520,161770,161645,-0.04606196470558643
testvideo,161560,161810,161685,-0.04115172661840917
testvideo,161600,161850,161725,-0.03377006575465204
testvideo,161640,161890,161765,-0.029122220618384247
testvideo,161680,161930,161805,-0.027756363153457666
testvideo,161720,161970,161845,-0.033799218013882665
testvideo,161760,162010,161885,-0.03489816933870318
testvideo,161800,162050,161925,-0.03537915833294393
testvideo,161840,162090,161965,-0.04642975756100247
testvideo,161880,162130,162005,-0.04980343580245972
testvideo,161920,162170,162045,-0.04397584870457649
testvideo,161960,162210,162085,-0.038737330585718155
testvideo,162000,162250,162125,-0.036954980343580246
testvideo,162040,162290,162165,-0.033669420651027133
testvideo,162080,162330,162205,-0.036722034215927124
testvideo,162120,162370,162245,-0.0436970272234508
testvideo,162160,162410,162285,-0.05858420766890048
testvideo,162200,162450,162325,-0.06233393587172031
testvideo,162240,162490,162365,-0.06626659844602856
testvideo,162280,162530,162405,-0.06355710966246468
testvideo,162320,162570,162445,-0.05984958580562046
testvideo,162360,162610,162485,-0.056241102516651154
testvideo,162400,162650,162525,-0.054670106619596495
testvideo,162440,162690,162565,-0.05415223538875581
testvideo,162480,162730,162605,-0.0629116041319711
testvideo,162520,162770,162645,-0.06988727194922313
testvideo,162560,162810,162685,-0.07929482311010361
testvideo,162600,162850,162725,-0.0844885166734457
testvideo,162640,162890,162765,-0.08765442296862602
testvideo,162680,162930,162805,-0.0896347356694085
testvideo,162720,162970,162845,-0.08627099650246754
testvideo,162760,163010,162885,-0.08107105270028112
testvideo,162800,163050,162925,-0.07784696109592913
testvideo,162840,163090,162965,-0.07517175190150736
testvideo,162880,163130,163005,-0.07000413962772914
testvideo,162920,163170,163045,-0.06801864504814148
testvideo,162960,163210,163085,-0.06780721247196198
testvideo,163000,163250,163125,-0.06695628724992274
testvideo,163040,163290,163165,-0.06608075834810732
testvideo,163080,163330,163205,-0.06444377132824487
testvideo,163120,163370,163245,-0.0632712457861219
testvideo,163160,163410,163285,-0.06150953258786881
testvideo,163200,163450,163325,-0.0570119097828865
testvideo,163240,163490,163365,-0.054574433714151376
testvideo,163280,163530,163405,-0.05042429906981332
testvideo,163320,163570,163445,-0.04928539054734366
testvideo,163360,163610,163485,-0.04916865910802569
testvideo,163400,163650,163525,-0.04921158030629158
testvideo,163440,163690,163565,-0.049616068601608276
testvideo,163480,163730,163605,-0.05088828716959272
testvideo,163520,163770,163645,-0.052525179726736905
testvideo,163560,163810,163685,-0.052719503641128554
testvideo,163600,163850,163725,-0.05363799259066583
testvideo,163640,163890,163765,-0.0550435781478882
testvideo,163680,163930,163805,-0.05605956539511682
testvideo,163720,163970,163845,-0.05142207656587873
testvideo,163760,164010,163885,-0.04555032082966395
testvideo,163800,164050,163925,-0.028121117502450936
testvideo,163840,164090,163965,-0.01642368361353874
testvideo,163880,164130,164005,-0.0038664676249027252
testvideo,163920,164170,164045,0.01869585258620125
testvideo,163960,164210,164085,0.02513922963823591
testvideo,164000,164250,164125,0.029045961797237393
testvideo,164040,164290,164165,0.02740308269858361
testvideo,164080,164330,164205,0.021247435361146937
testvideo,164120,164370,164245,0.005888674940381743
testvideo,164160,164410,164285,-0.008307474000113335
testvideo,164200,164450,164325,-0.02341608490262712
testvideo,164240,164490,164365,-0.043553188443183885
testvideo,164280,164530,164405,-0.057757221162319176
testvideo,164320,164570,164445,-0.0761701592377254
testvideo,164360,164610,164485,-0.08170462719031743
testvideo,164400,164650,164525,-0.08515488037041255
testvideo,164440,164690,164565,-0.08539922162890437
testvideo,164480,164730,164605,-0.08508770540356639
testvideo,164520,164770,164645,-0.08400776556559975
testvideo,164560,164810,164685,-0.08222879043647224
testvideo,164600,164850,164725,-0.0808138336454119
testvideo,164640,164890,164765,-0.07861553691327573
testvideo,164680,164930,164805,-0.07752463594079018
testvideo,164720,164970,164845,-0.07824186980724335
testvideo,164760,165010,164885,-0.07885537190096718
testvideo,164800,165050,164925,-0.07926029392651149
testvideo,164840,165090,164965,-0.07967086136341096
testvideo,164880,165130,165005,-0.08022025227546693
testvideo,164920,165170,165045,-0.0817888230085373
testvideo,164960,165210,165085,-0.08283521447862897
testvideo,165000,165250,165125,-0.08327895402908327
testvideo,165040,165290,165165,-0.08384317372526442
testvideo,165080,165330,165205,-0.08514433540403843
testvideo,165120,165370,165245,-0.08611493185162544
testvideo,165160,165410,165285,-0.08762369198458538
testvideo,165200,165450,165325,-0.08840678419385639
testvideo,165240,165490,165365,-0.08943899401596615
testvideo,165280,165530,165405,-0.09171258844435218
testvideo,165320,165570,165445,-0.09258958883583548
testvideo,165360,165610,165485,-0.09414182390485494
testvideo,165400,165650,165525,-0.09481070509978706
testvideo,165440,165690,165565,-0.09494837905679432
testvideo,165480,165730,165605,-0.09302978776395321
testvideo,165520,165770,165645,-0.09127273224294186
testvideo,165560,165810,165685,-0.08793176710605621
testvideo,165600,165850,165725,-0.08561547952038902
testvideo,165640,165890,165765,-0.08339905525956837
testvideo,165680,165930,165805,-0.08070123754441738
testvideo,165720,165970,165845,-0.0791562106460333
testvideo,165760,166010,165885,-0.07862613536417486
testvideo,165800,166050,165925,-0.07875287532806396
testvideo,165840,166090,165965,-0.07998151864324297
testvideo,165880,166130,166005,-0.08237778581678869
testvideo,165920,166170,166045,-0.08370979689061642
testvideo,165960,166210,166085,-0.0851631872355938
testvideo,166000,166250,166125,-0.08701859201703753
testvideo,166040,166290,166165,-0.08672907522746495
testvideo,166080,166330,166205,-0.08469562019620623
testvideo,166120,166370,166245,-0.08100887760519981
testvideo,166160,166410,166285,-0.07977049052715303
testvideo,166200,166450,166325,-0.07730416314942498
testvideo,166240,166490,166365,-0.07541097487722126
testvideo,166280,166530,166405,-0.07415099229131428
testvideo,166320,166570,166445,-0.07301254197955134
testvideo,166360,166610,166485,-0.0728103891015053
testvideo,166400,166650,166525,-0.0702405231339591
testvideo,166440,166690,166565,-0.06806039810180665
testvideo,166480,166730,166605,-0.06704454336847579
testvideo,166520,166770,166645,-0.06672282144427301
testvideo,166560,166810,166685,-0.06681478768587115
testvideo,166600,166850,166725,-0.06815982290676663
testvideo,166640,166890,166765,-0.06878722991262164
testvideo,166680,166930,166805,-0.06916585990360805
testvideo,166720,166970,166845,-0.06889167055487633
testvideo,166760,167010,166885,-0.0686146542429924
testvideo,166800,167050,166925,-0.06756400689482689
testvideo,166840,167090,166965,-0.0650166528565543
testvideo,166880,167130,167005,-0.06478403721536907
testvideo,166920,167170,167045,-0.06547594070434569
testvideo,166960,167210,167085,-0.06582006812095641
testvideo,167000,167250,167125,-0.0666866526007652
testvideo,167040,167290,167165,-0.06844201683998105
testvideo,167080,167330,167205,-0.07046664612633839
testvideo,167120,167370,167245,-0.07251773561750138
testvideo,167160,167410,167285,-0.07570894807577132
testvideo,167200,167450,167325,-0.07511880248785016
testvideo,167240,167490,167365,-0.07699075766972131
testvideo,167280,167530,167405,-0.0776787953717368
testvideo,167320,167570,167445,-0.0774315808500562
testvideo,167360,167610,167485,-0.07726381346583366
testvideo,167400,167650,167525,-0.07663414999842642
testvideo,167440,167690,167565,-0.07861910547528948
testvideo,167480,167730,167605,-0.07878705007689339
testvideo,167520,167770,167645,-0.07996167029653277
testvideo,167560,167810,167685,-0.08248084969818592
testvideo,167600,167850,167725,-0.08291061781346798
testvideo,167640,167890,167765,-0.08442042342254094
testvideo,167680,167930,167805,-0.0850231966802052
testvideo,167720,167970,167845,-0.08573312418801445
testvideo,167760,168010,167885,-0.08525122888386248
testvideo,167800,168050,167925,-0.08478245884180066
testvideo,167840,168090,167965,-0.08466105908155439
testvideo,167880,168130,168005,-0.08558194339275359
testvideo,167920,168170,168045,-0.08676079554217199
testvideo,167960,168210,168085,-0.09074936993420124
testvideo,168000,168250,168125,-0.0949302278459072
testvideo,168040,168290,168165,-0.09951204434037209
testvideo,168080,168330,168205,-0.10576811858585902
testvideo,168120,168370,168245,-0.11131721947874341
testvideo,168160,168410,168285,-0.11753509512969426
testvideo,168200,168450,168325,-0.12215258739888667
testvideo,168240,168490,168365,-0.1253335140645504
testvideo,168280,168530,168405,-0.12624192237854
testvideo,168320,168570,168445,-0.12470032913344246
testvideo,168360,168610,168485,-0.12098286833081927
testvideo,168400,168650,168525,-0.11659443750977516
testvideo,168440,168690,168565,-0.11154627799987793
testvideo,168480,168730,168605,-0.10154261759349278
testvideo,168520,168770,168645,-0.09468773858887809
testvideo,168560,168810,168685,-0.08220280494008746
testvideo,168600,168850,168725,-0.06049758940935134
testvideo,168640,168890,168765,-0.04802421480417251
testvideo,168680,168930,168805,-0.037692647427320466
testvideo,168720,168970,168845,-0.022752174309321804
testvideo,168760,169010,168885,-0.016915002039500644
testvideo,168800,169050,168925,-0.01970583200454712
testvideo,168840,169090,168965,-0.02506325393915177
testvideo,168880,169130,169005,-0.02817481011152268
testvideo,168920,169170,169045,-0.03248154265539989
testvideo,168960,169210,169085,-0.03651235359055658
testvideo,169000,169250,169125,-0.043914601206779494
testvideo,169040,169290,169165,-0.04758045449852945
testvideo,169080,169330,169205,-0.05027734488248827
testvideo,169120,169370,169245,-0.054913095065525615
testvideo,169160,169410,169285,-0.05844645840781076
testvideo,169200,169450,169325,-0.061745060341698785
testvideo,169240,169490,169365,-0.06474114209413528
testvideo,169280,169530,169405,-0.06625784933567047
testvideo,169320,169570,169445,-0.0710210416998182
testvideo,169360,169610,169485,-0.07305968872138432
testvideo,169400,169650,169525,-0.07301202842167447
testvideo,169440,169690,169565,-0.07138324156403543
testvideo,169480,169730,169605,-0.07014796137809755
testvideo,169520,169770,169645,-0.0677008479833603
testvideo,169560,169810,169685,-0.0655913246529443
testvideo,169600,169850,169725,-0.06373276455061776
testvideo,169640,169890,169765,-0.06419099122285843
testvideo,169680,169930,169805,-0.06525421515107153
testvideo,169720,169970,169845,-0.06639464758336544
testvideo,169760,170010,169885,-0.06861657117094312
testvideo,169800,170050,169925,-0.07041073909827639
testvideo,169840,170090,169965,-0.0734842214733362
testvideo,169880,170130,170005,-0.07558434456586835
testvideo,169920,170170,170045,-0.07944433018565178
testvideo,169960,170210,170085,-0.08324521780014038
testvideo,170000,170250,170125,-0.08615940383502416
testvideo,170040,170290,170165,-0.09040800109505656
testvideo,170080,170330,170205,-0.09319095499813558
testvideo,170120,170370,170245,-0.09576947987079623
testvideo,170160,170410,170285,-0.09783720544406349
testvideo,170200,170450,170325,-0.0987374974148614
testvideo,170240,170490,170365,-0.09959397145680023
testvideo,170280,170530,170405,-0.10042921081185342
testvideo,170320,170570,170445,-0.10113390348851681
testvideo,170360,170610,170485,-0.10162246865885598
testvideo,170400,170650,170525,-0.10190326826913018
testvideo,170440,170690,170565,-0.1021377784865243
testvideo,170480,170730,170605,-0.10605029202997682
testvideo,170520,170770,170645,-0.10973250679671763
testvideo,170560,170810,170685,-0.11577553834233965
testvideo,170600,170850,170725,-0.11937505858285087
testvideo,170640,170890,170765,-0.12344412931374141
testvideo,170680,170930,170805,-0.12617807276546955
testvideo,170720,170970,170845,-0.12626351602375507
testvideo,170760,171010,170885,-0.12628782913088799
testvideo,170800,171050,170925,-0.11983358860015869
testvideo,170840,171090,170965,-0.11368682554789948
testvideo,170880,171130,171005,-0.10855509713292122
testvideo,170920,171170,171045,-0.10546780377626418
testvideo,170960,171210,171085,-0.10078698769211769
testvideo,171000,171250,171125,-0.0920736278806414
testvideo,171040,171290,171165,-0.08709975651332313
testvideo,171080,171330,171205,-0.06697586178779602
testvideo,171120,171370,171245,-0.05401315540075303
testvideo,171160,171410,171285,-0.04196379333734514
testvideo,171200,171450,171325,-0.02307857785906112
testvideo,171240,171490,171365,-0.014677188226154889
testvideo,171280,171530,171405,-0.01056797589574543
testvideo,171320,171570,171445,-0.01538106426596643
testvideo,171360,171610,171485,-0.021059207618236556
testvideo,171400,171650,171525,-0.029285537345068804
testvideo,171440,171690,171565,-0.03362486192158291
testvideo,171480,171730,171605,-0.037357023784092495
testvideo,171520,171770,171645,-0.04037033393979072
testvideo,171560,171810,171685,-0.0421786606311798
testvideo,171600,171850,171725,-0.046335586479731954
testvideo,171640,171890,171765,-0.05086880070822578
testvideo,171680,171930,171805,-0.05581079210553848
testvideo,171720,171970,171845,-0.06494183465838431
testvideo,171760,172010,171885,-0.0703717730939388
testvideo,171800,172050,171925,-0.0764353349804878
testvideo,171840,172090,171965,-0.08600002952984401
testvideo,171880,172130,172005,-0.08951626930918012
testvideo,171920,172170,172045,-0.09248237311840057
testvideo,171960,172210,172085,-0.09333724901080133
testvideo,172000,172250,172125,-0.09304839931428435
testvideo,172040,172290,172165,-0.09190049554620473
testvideo,172080,172330,172205,-0.08951657797609061
testvideo,172120,172370,172245,-0.08685467072895599
testvideo,172160,172410,172285,-0.08172754384577277
testvideo,172200,172450,172325,-0.07953694090247156
testvideo,172240,172490,172365,-0.07670168578624724
testvideo,172280,172530,172405,-0.07482180425098962
testvideo,172320,172570,172445,-0.07503870981080188
testvideo,172360,172610,172485,-0.07777936011552809
testvideo,172400,172650,172525,-0.08012555353343485
testvideo,172440,172690,172565,-0.08318697341850825
testvideo,172480,172730,172605,-0.08503809784139907
testvideo,172520,172770,172645,-0.08766568558556695
testvideo,172560,172810,172685,-0.08954763039946559
testvideo,172600,172850,172725,-0.09013247489929199
testvideo,172640,172890,172765,-0.09139708110264369
testvideo,172680,172930,172805,-0.09166739881038667
testvideo,172720,172970,172845,-0.09270536260945457
testvideo,172760,173010,172885,-0.0963271874934435
testvideo,172800,173050,172925,-0.0983614604920149
testvideo,172840,173090,172965,-0.10161066986620426
testvideo,172880,173130,173005,-0.10676347783633641
testvideo,172920,173170,173045,-0.11034191931997027
testvideo,172960,173210,173085,-0.1146005913615227
testvideo,173000,173250,173125,-0.1169499345123768
testvideo,173040,173290,173165,-0.11790277808904649
testvideo,173080,173330,173205,-0.11843760950224744
testvideo,173120,173370,173245,-0.1155217928545816
testvideo,173160,173410,173285,-0.10963550635746547
testvideo,173200,173450,173325,-0.10130618140101433
testvideo,173240,173490,173365,-0.0998612567782402
testvideo,173280,173530,173405,-0.09529168690953936
testvideo,173320,173570,173445,-0.090155086347035
testvideo,173360,173610,173485,-0.08207995550973075
testvideo,173400,173650,173525,-0.07777605578303337
testvideo,173440,173690,173565,-0.07305605709552766
testvideo,173480,173730,173605,-0.05764751349176681
testvideo,173520,173770,173645,-0.04634880168097361
testvideo,173560,173810,173685,-0.0394137501716614
testvideo,173600,173850,173725,-0.03860828652977944
testvideo,173640,173890,173765,-0.03650859743356707
testvideo,173680,173930,173805,-0.036780135972159275
testvideo,173720,173970,173845,-0.0402961415903909
testvideo,173760,174010,173885,-0.04275600825037275
testvideo,173800,174050,173925,-0.04408695548772813
testvideo,173840,174090,173965,-0.04543979838490487
testvideo,173880,174130,174005,-0.04532968997955323
testvideo,173920,174170,174045,-0.04400831035205296
testvideo,173960,174210,174085,-0.04643546257700239
testvideo,174000,174250,174125,-0.053894225507974625
testvideo,174040,174290,174165,-0.0583740547299385
testvideo,174080,174330,174205,-0.0633006952702999
testvideo,174120,174370,174245,-0.0714963333947318
testvideo,174160,174410,174285,-0.07537389227322168
testvideo,174200,174450,174325,-0.07719713023730686
testvideo,174240,174490,174365,-0.07653212919831276
testvideo,174280,174530,174405,-0.07543893903493881
testvideo,174320,174570,174445,-0.07369214722088405
testvideo,174360,174610,174485,-0.07186994808060783
testvideo,174400,174650,174525,-0.06995915940829688
testvideo,174440,174690,174565,-0.06960486620664597
testvideo,174480,174730,174605,-0.06888934597373009
testvideo,174520,174770,174645,-0.06961726716586522
testvideo,174560,174810,174685,-0.07083007267543247
testvideo,174600,174850,174725,-0.0728769940989358
testvideo,174640,174890,174765,-0.07722100988030434
testvideo,174680,174930,174805,-0.07969404384493828
testvideo,174720,174970,174845,-0.0823243297636509
testvideo,174760,175010,174885,-0.08667410697255816
testvideo,174800,175050,174925,-0.0888769371168954
testvideo,174840,175090,174965,-0.08856967464089395
testvideo,174880,175130,175005,-0.08873646706342697
testvideo,174920,175170,175045,-0.08828396350145341
testvideo,174960,175210,175085,-0.08740328890936715
testvideo,175000,175250,175125,-0.08665307079042707
testvideo,175040,175290,175165,-0.08832162991166115
testvideo,175080,175330,175205,-0.08956153318285942
testvideo,175120,175370,175245,-0.09134873747825621
testvideo,175160,175410,175285,-0.0935077539512089
testvideo,175200,175450,175325,-0.09533518978527612
testvideo,175240,175490,175365,-0.09715720798288072
testvideo,175280,175530,175405,-0.09751739539206028
testvideo,175320,175570,175445,-0.09709540195763111
testvideo,175360,175610,175485,-0.09654644983155387
testvideo,175400,175650,175525,-0.09617828045572556
testvideo,175440,175690,175565,-0.09500343671866829
testvideo,175480,175730,175605,-0.09081342816352844
testvideo,175520,175770,175645,-0.0881890244781971
testvideo,175560,175810,175685,-0.08348604610988071
testvideo,175600,175850,175725,-0.07810245880058832
testvideo,175640,175890,175765,-0.07188801893166132
testvideo,175680,175930,175805,-0.06252440065145493
testvideo,175720,175970,175845,-0.05846891924738884
testvideo,175760,176010,175885,-0.05406941473484041
testvideo,175800,176050,175925,-0.04706993273326331
